Data type,Cancer group/site,Year,Sex,Age group (years),Count,ICD10 codes
Actual,Non-melanoma skin cancer (all types),1988,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,25–29,2,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,30–34,2,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,35–39,3,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,40–44,9,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,45–49,5,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,50–54,3,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,55–59,10,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,60–64,13,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,65–69,19,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,70–74,25,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,75–79,23,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,80–84,20,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,85–89,11,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,90+,13,C44
Actual,Non-melanoma skin cancer (all types),1988,Males,All ages combined,158,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,25–29,4,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,30–34,9,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,35–39,14,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,40–44,11,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,45–49,3,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,55–59,12,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,60–64,20,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,65–69,25,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,70–74,28,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,75–79,28,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,80–84,33,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,85–89,18,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,90+,7,C44
Actual,Non-melanoma skin cancer (all types),1989,Males,All ages combined,220,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,25–29,6,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,30–34,10,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,35–39,3,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,40–44,13,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,45–49,5,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,50–54,6,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,55–59,10,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,60–64,17,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,65–69,27,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,70–74,26,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,75–79,32,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,80–84,21,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,85–89,23,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,90+,9,C44
Actual,Non-melanoma skin cancer (all types),1990,Males,All ages combined,208,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,25–29,10,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,30–34,8,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,35–39,8,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,40–44,6,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,45–49,8,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,55–59,13,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,60–64,20,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,65–69,13,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,70–74,21,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,75–79,29,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,80–84,31,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,85–89,22,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,90+,4,C44
Actual,Non-melanoma skin cancer (all types),1991,Males,All ages combined,200,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,20–24,2,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,25–29,8,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,30–34,8,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,35–39,10,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,40–44,9,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,45–49,7,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,50–54,11,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,55–59,16,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,60–64,19,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,65–69,35,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,70–74,40,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,75–79,43,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,80–84,35,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,85–89,31,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,90+,12,C44
Actual,Non-melanoma skin cancer (all types),1992,Males,All ages combined,286,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,25–29,6,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,30–34,6,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,35–39,12,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,40–44,4,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,45–49,10,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,50–54,4,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,55–59,17,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,60–64,23,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,65–69,33,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,70–74,38,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,75–79,37,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,80–84,47,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,85–89,23,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,90+,9,C44
Actual,Non-melanoma skin cancer (all types),1993,Males,All ages combined,270,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,25–29,1,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,30–34,7,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,35–39,13,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,40–44,6,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,45–49,10,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,55–59,12,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,60–64,25,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,65–69,27,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,70–74,42,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,75–79,36,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,80–84,45,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,85–89,21,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,90+,9,C44
Actual,Non-melanoma skin cancer (all types),1994,Males,All ages combined,261,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,15–19,1,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,25–29,1,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,30–34,7,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,35–39,6,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,45–49,7,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,50–54,9,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,55–59,12,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,60–64,14,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,65–69,32,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,70–74,45,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,75–79,40,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,80–84,38,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,85–89,27,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,90+,12,C44
Actual,Non-melanoma skin cancer (all types),1995,Males,All ages combined,254,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,35–39,2,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,45–49,5,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,50–54,6,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,55–59,9,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,60–64,14,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,65–69,34,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,70–74,30,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,75–79,44,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,80–84,54,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,85–89,26,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,90+,18,C44
Actual,Non-melanoma skin cancer (all types),1996,Males,All ages combined,244,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,35–39,0,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,40–44,4,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,45–49,2,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,50–54,9,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,55–59,16,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,60–64,12,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,65–69,27,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,70–74,42,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,75–79,26,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,80–84,48,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,85–89,34,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,90+,13,C44
Actual,Non-melanoma skin cancer (all types),1997,Males,All ages combined,233,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,35–39,0,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,45–49,3,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,50–54,7,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,55–59,13,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,60–64,24,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,65–69,27,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,70–74,37,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,75–79,46,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,80–84,29,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,85–89,37,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,90+,17,C44
Actual,Non-melanoma skin cancer (all types),1998,Males,All ages combined,242,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,20–24,1,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,35–39,1,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,45–49,4,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,50–54,12,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,55–59,14,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,60–64,12,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,65–69,30,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,70–74,38,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,75–79,56,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,80–84,53,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,85–89,34,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,90+,13,C44
Actual,Non-melanoma skin cancer (all types),1999,Males,All ages combined,270,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,00–04,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,05–09,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,10–14,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,15–19,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,20–24,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,25–29,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,30–34,0,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,35–39,1,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,40–44,2,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,45–49,3,C44
Actual,Non-melanoma skin cancer (all types),2000,Males,50–54,8,C44
